ID,Timestamp,Multiplier,Color,Band,Points,Ingest Method
57269,2026-07-28T19:11:15.696+00:00,4.63,rgb(145, 62, 248),mid,166.33,file
57264,2026-07-28T19:10:46.159+00:00,7.3,rgb(145, 62, 248),high,186.037,file
57258,2026-07-28T19:10:11.413+00:00,1.42,rgb(52, 180, 255),floor,115.177,file
57254,2026-07-28T19:09:53.175+00:00,1.1,rgb(52, 180, 255),dust,104.125,file
57252,2026-07-28T19:09:40.932+00:00,1.19,rgb(52, 180, 255),dust,107.529,file
57249,2026-07-28T19:09:26.729+00:00,2.64,rgb(145, 62, 248),base,142.016,file
57245,2026-07-28T19:09:01.303+00:00,1.84,rgb(52, 180, 255),low,126.391,file
57240,2026-07-28T19:08:41.949+00:00,2.33,rgb(145, 62, 248),base,136.61,file
57235,2026-07-28T19:08:19.571+00:00,1.28,rgb(52, 180, 255),floor,110.684,file
57232,2026-07-28T19:08:04.301+00:00,2,rgb(145, 62, 248),base,130,file
57228,2026-07-28T19:07:43.716+00:00,4.47,rgb(145, 62, 248),mid,164.808,file
57222,2026-07-28T19:07:14.416+00:00,1.34,rgb(52, 180, 255),floor,112.667,file
57218,2026-07-28T19:06:58.142+00:00,1.06,rgb(52, 180, 255),dust,102.522,file
57215,2026-07-28T19:06:42.926+00:00,2.53,rgb(145, 62, 248),base,140.174,file
57209,2026-07-28T19:06:19.733+00:00,3.95,rgb(145, 62, 248),mid,159.456,file
57204,2026-07-28T19:05:50.422+00:00,3.01,rgb(145, 62, 248),mid,147.693,file
57199,2026-07-28T19:05:24.110+00:00,1.04,rgb(52, 180, 255),dust,101.698,file
57196,2026-07-28T19:05:11.944+00:00,2.44,rgb(145, 62, 248),base,138.606,file
57191,2026-07-28T19:04:48.620+00:00,1.77,rgb(52, 180, 255),low,124.712,file
57188,2026-07-28T19:04:29.275+00:00,2.83,rgb(145, 62, 248),base,145.024,file
57182,2026-07-28T19:04:03.179+00:00,14.06,rgb(192, 23, 180),ignition,214.406,file
57175,2026-07-28T19:03:18.617+00:00,3.98,rgb(145, 62, 248),mid,159.783,file
